day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-2,58400,AMETHYSTS,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-2,58500,AMETHYSTS,9995,21,,,,,10002,1,10005,21,,,9998.5,0.0
-2,58600,AMETHYSTS,10002,1,9995,25,,,10005,25,,,,,10003.5,0.0
-2,58700,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,58800,AMETHYSTS,9995,29,,,,,10002,1,10005,29,,,9998.5,0.0
-2,58900,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,59000,AMETHYSTS,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-2,59100,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,59200,AMETHYSTS,9998,4,9996,2,9995,29,10004,2,10005,29,,,10001.0,0.0
-2,59300,AMETHYSTS,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-2,59400,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,59500,AMETHYSTS,10002,5,9995,23,,,10005,23,,,,,10003.5,0.0
-2,59600,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,59700,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,59800,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,59900,AMETHYSTS,9996,1,9995,23,,,10002,6,10004,1,10005,23,9999.0,0.0
-2,60000,AMETHYSTS,9998,3,9995,22,,,10005,22,,,,,10001.5,0.0
-2,60100,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,60200,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,60300,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,60400,AMETHYSTS,9996,1,9995,20,,,9998,1,10004,1,10005,20,9997.0,0.0
-2,60500,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,60600,AMETHYSTS,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-2,60700,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,60800,AMETHYSTS,10002,10,9996,2,9995,30,10004,2,10005,30,,,10003.0,0.0
-2,60900,AMETHYSTS,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-2,61000,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
-2,61100,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,61200,AMETHYSTS,9998,9,9996,1,9995,21,10000,2,10004,1,10005,21,9999.0,0.0
-2,61300,AMETHYSTS,9996,1,9995,22,,,10004,1,10005,22,,,10000.0,0.0
-2,61400,AMETHYSTS,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-2,61500,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,61600,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,61700,AMETHYSTS,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-2,61800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,61900,AMETHYSTS,9995,26,,,,,9998,1,10005,26,,,9996.5,0.0
-2,62000,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,62100,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,62200,AMETHYSTS,9995,25,,,,,10002,3,10005,25,,,9998.5,0.0
-2,62300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,62400,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,62500,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,62600,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,62700,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,62800,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,62900,AMETHYSTS,9996,2,9995,27,,,9998,4,10004,2,10005,27,9997.0,0.0
-2,63000,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,63100,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,63200,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
-2,63300,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,63400,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,63500,AMETHYSTS,9998,8,9995,20,,,10005,20,,,,,10001.5,0.0
-2,63600,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,63700,AMETHYSTS,9996,2,9995,28,,,10002,6,10004,2,10005,28,9999.0,0.0
-2,63800,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,63900,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,64000,AMETHYSTS,9998,6,9995,30,,,10005,30,,,,,10001.5,0.0
-2,64100,AMETHYSTS,9995,27,,,,,10002,6,10005,27,,,9998.5,0.0
-2,64200,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,64300,AMETHYSTS,9998,7,9996,1,9995,22,10004,1,10005,22,,,10001.0,0.0
-2,64400,AMETHYSTS,9998,8,9996,2,9995,27,10004,2,10005,27,,,10001.0,0.0
-2,64500,AMETHYSTS,9998,5,9996,2,9995,27,10004,2,10005,27,,,10001.0,0.0
-2,64600,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,64700,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
-2,64800,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,64900,AMETHYSTS,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-2,65000,AMETHYSTS,9995,25,,,,,9998,1,10005,25,,,9996.5,0.0
-2,65100,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,65200,AMETHYSTS,9998,8,9995,29,,,10005,29,,,,,10001.5,0.0
-2,65300,AMETHYSTS,9995,21,,,,,10002,3,10005,21,,,9998.5,0.0
-2,65400,AMETHYSTS,9996,2,9995,26,,,10000,3,10004,2,10005,26,9998.0,0.0
-2,65500,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,65600,AMETHYSTS,9998,5,9995,20,,,10005,20,,,,,10001.5,0.0
-2,65700,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,65800,AMETHYSTS,9998,9,9995,20,,,10005,20,,,,,10001.5,0.0
-2,65900,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,66000,AMETHYSTS,9998,4,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-2,66100,AMETHYSTS,9996,1,9995,26,,,9998,1,10004,1,10005,26,9997.0,0.0
-2,66200,AMETHYSTS,10002,1,10000,5,9995,20,10005,20,,,,,10003.5,0.0
-2,66300,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,66400,AMETHYSTS,9995,21,,,,,9998,3,10005,21,,,9996.5,0.0
-2,66500,AMETHYSTS,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-2,66600,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,66700,AMETHYSTS,9998,9,9995,27,,,10005,27,,,,,10001.5,0.0
-2,66800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,66900,AMETHYSTS,9998,4,9995,23,,,10005,23,,,,,10001.5,0.0
-2,67000,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,67100,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,67200,AMETHYSTS,9996,2,9995,20,,,10002,3,10004,2,10005,20,9999.0,0.0
-2,67300,AMETHYSTS,9995,30,,,,,9998,3,10005,30,,,9996.5,0.0
-2,67400,AMETHYSTS,9998,4,9996,1,9995,25,10004,1,10005,25,,,10001.0,0.0
-2,67500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,67600,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,67700,AMETHYSTS,9996,1,9995,29,,,10004,1,10005,29,,,10000.0,0.0
-2,67800,AMETHYSTS,9998,3,9995,30,,,10005,30,,,,,10001.5,0.0
-2,67900,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,68000,AMETHYSTS,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-2,68100,AMETHYSTS,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-2,68200,AMETHYSTS,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-2,68300,AMETHYSTS,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-2,68400,AMETHYSTS,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-2,68500,AMETHYSTS,9995,23,,,,,10002,5,10005,23,,,9998.5,0.0
-2,68600,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,68700,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,68800,AMETHYSTS,9995,22,,,,,9998,1,10005,22,,,9996.5,0.0
-2,68900,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,69000,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,69100,AMETHYSTS,9998,9,9996,1,9995,30,10004,1,10005,30,,,10001.0,0.0
-2,69200,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,69300,AMETHYSTS,9995,21,,,,,9998,1,10005,21,,,9996.5,0.0
-2,69400,AMETHYSTS,10002,1,9998,2,9996,1,10004,1,10005,25,,,10003.0,0.0
-2,69500,AMETHYSTS,9998,1,9996,2,9995,24,10004,2,10005,24,,,10001.0,0.0
-2,69600,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,69700,AMETHYSTS,10002,1,9996,1,9995,20,10004,1,10005,20,,,10003.0,0.0
-2,69800,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,69900,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,70000,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,70100,AMETHYSTS,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-2,70200,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,70300,AMETHYSTS,9996,1,9995,25,,,9998,2,10004,1,10005,25,9997.0,0.0
-2,70400,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,70500,AMETHYSTS,9995,23,,,,,10000,3,10005,23,,,9997.5,0.0
-2,70600,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,70700,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,70800,AMETHYSTS,10002,1,9995,27,,,10005,27,,,,,10003.5,0.0
-2,70900,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,71000,AMETHYSTS,9996,1,9995,29,,,10002,5,10004,1,10005,29,9999.0,0.0
-2,71100,AMETHYSTS,9998,9,9996,1,9995,21,10004,1,10005,21,,,10001.0,0.0
-2,71200,AMETHYSTS,10002,1,9996,1,9995,28,10004,1,10005,28,,,10003.0,0.0
-2,71300,AMETHYSTS,9996,2,9995,26,,,10002,4,10004,2,10005,26,9999.0,0.0
-2,71400,AMETHYSTS,9996,2,9995,24,,,10002,3,10004,2,10005,24,9999.0,0.0
-2,71500,AMETHYSTS,10002,1,9996,2,9995,26,10004,2,10005,26,,,10003.0,0.0
-2,71600,AMETHYSTS,9996,1,9995,27,,,9998,3,10004,1,10005,27,9997.0,0.0
-2,71700,AMETHYSTS,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-2,71800,AMETHYSTS,10002,1,9996,2,9995,25,10004,2,10005,25,,,10003.0,0.0
-2,71900,AMETHYSTS,10002,1,9996,1,9995,25,10004,1,10005,25,,,10003.0,0.0
-2,72000,AMETHYSTS,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-2,72100,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,72200,AMETHYSTS,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-2,72300,AMETHYSTS,9996,1,9995,22,,,10002,8,10004,1,10005,22,9999.0,0.0
-2,72400,AMETHYSTS,10002,1,9996,2,9995,20,10004,2,10005,20,,,10003.0,0.0
-2,72500,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,72600,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,72700,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,72800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,72900,AMETHYSTS,9998,1,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-2,73000,AMETHYSTS,9996,1,9995,21,,,10002,7,10004,1,10005,21,9999.0,0.0
-2,73100,AMETHYSTS,9996,2,9995,29,,,10002,3,10004,2,10005,29,9999.0,0.0
-2,73200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,73300,AMETHYSTS,9996,1,9995,29,,,10004,1,10005,29,,,10000.0,0.0
-2,73400,AMETHYSTS,9995,30,,,,,9998,1,10005,30,,,9996.5,0.0
-2,73500,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,73600,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,73700,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,73800,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,73900,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,74000,AMETHYSTS,10002,1,9998,10,9996,2,10004,2,10005,24,,,10003.0,0.0
-2,74100,AMETHYSTS,10000,6,9996,2,9995,30,10004,2,10005,30,,,10002.0,0.0
-2,74200,AMETHYSTS,9996,2,9995,20,,,10002,6,10004,2,10005,20,9999.0,0.0
-2,74300,AMETHYSTS,9996,2,9995,30,,,10002,6,10004,2,10005,30,9999.0,0.0
-2,74400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,74500,AMETHYSTS,10000,3,9995,29,,,10005,29,,,,,10002.5,0.0
-2,74600,AMETHYSTS,10002,1,9998,7,9995,29,10005,29,,,,,10003.5,0.0
-2,74700,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,74800,AMETHYSTS,9998,9,9996,1,9995,25,10004,1,10005,25,,,10001.0,0.0
-2,74900,AMETHYSTS,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003.0,0.0
-2,75000,AMETHYSTS,9995,27,,,,,9998,1,10005,27,,,9996.5,0.0
-2,75100,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,75200,AMETHYSTS,9998,2,9996,2,9995,24,10004,2,10005,24,,,10001.0,0.0
-2,75300,AMETHYSTS,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-2,75400,AMETHYSTS,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-2,75500,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,75600,AMETHYSTS,10002,1,9996,2,9995,26,10004,2,10005,26,,,10003.0,0.0
-2,75700,AMETHYSTS,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-2,75800,AMETHYSTS,9998,5,9996,1,9995,29,10004,1,10005,29,,,10001.0,0.0
-2,75900,AMETHYSTS,9995,21,,,,,10002,8,10005,21,,,9998.5,0.0
-2,76000,AMETHYSTS,9998,2,9996,2,9995,30,10004,2,10005,30,,,10001.0,0.0
-2,76100,AMETHYSTS,9996,1,9995,20,,,9998,1,10004,1,10005,20,9997.0,0.0
-2,76200,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,76300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,76400,AMETHYSTS,9998,4,9995,28,,,10005,28,,,,,10001.5,0.0
-2,76500,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,76600,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,76700,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,76800,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,76900,AMETHYSTS,9998,5,9995,24,,,10005,24,,,,,10001.5,0.0
-2,77000,AMETHYSTS,9996,1,9995,26,,,10002,4,10004,1,10005,26,9999.0,0.0
-2,77100,AMETHYSTS,10000,3,9998,9,9996,1,10004,1,10005,29,,,10002.0,0.0
-2,77200,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,77300,AMETHYSTS,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-2,77400,AMETHYSTS,9995,30,,,,,10002,2,10005,30,,,9998.5,0.0
-2,77500,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,77600,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,77700,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,77800,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,77900,AMETHYSTS,10002,3,9996,2,9995,30,10004,2,10005,30,,,10003.0,0.0
-2,78000,AMETHYSTS,9995,23,,,,,9998,11,10005,23,,,9996.5,0.0
-2,78100,AMETHYSTS,10002,1,9996,2,9995,22,10004,2,10005,22,,,10003.0,0.0
-2,78200,AMETHYSTS,9998,7,9995,27,,,10005,27,,,,,10001.5,0.0
-2,78300,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,78400,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,78500,AMETHYSTS,9998,4,9996,1,9995,22,10004,1,10005,22,,,10001.0,0.0
-2,78600,AMETHYSTS,9995,22,,,,,10002,4,10005,22,,,9998.5,0.0
-2,78700,AMETHYSTS,9996,2,9995,30,,,9998,1,10004,2,10005,30,9997.0,0.0
-2,78800,AMETHYSTS,10002,1,9995,23,,,10005,23,,,,,10003.5,0.0
-2,78900,AMETHYSTS,10002,1,9995,26,,,10005,26,,,,,10003.5,0.0
-2,79000,AMETHYSTS,9998,2,9995,28,,,10005,28,,,,,10001.5,0.0
-2,79100,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,79200,AMETHYSTS,9996,1,9995,20,,,9998,3,10004,1,10005,20,9997.0,0.0
-2,79300,AMETHYSTS,9998,3,9996,1,9995,29,10004,1,10005,29,,,10001.0,0.0
-2,79400,AMETHYSTS,9998,6,9996,2,9995,26,10004,2,10005,26,,,10001.0,0.0
-2,79500,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,79600,AMETHYSTS,9995,25,,,,,10002,8,10005,25,,,9998.5,0.0
-2,79700,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,79800,AMETHYSTS,10002,1,9995,21,,,10005,21,,,,,10003.5,0.0
-2,79900,AMETHYSTS,9998,1,9996,1,9995,29,10004,1,10005,29,,,10001.0,0.0
-2,80000,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,80100,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,80200,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
-2,80300,AMETHYSTS,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-2,80400,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,80500,AMETHYSTS,9996,2,9995,26,,,10000,6,10004,2,10005,26,9998.0,0.0
-2,80600,AMETHYSTS,9996,2,9995,24,,,10002,9,10004,2,10005,24,9999.0,0.0
-2,80700,AMETHYSTS,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-2,80800,AMETHYSTS,9996,1,9995,29,,,10002,3,10004,1,10005,29,9999.0,0.0
-2,80900,AMETHYSTS,9995,21,,,,,10002,5,10005,21,,,9998.5,0.0
-2,81000,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,81100,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,81200,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,81300,AMETHYSTS,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-2,81400,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,81500,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,81600,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,81700,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,81800,AMETHYSTS,10002,1,9996,2,9995,23,10004,2,10005,23,,,10003.0,0.0
-2,81900,AMETHYSTS,9996,1,9995,29,,,9998,1,10004,1,10005,29,9997.0,0.0
-2,82000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,82100,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,82200,AMETHYSTS,10002,1,9998,5,9996,2,10004,2,10005,23,,,10003.0,0.0
-2,82300,AMETHYSTS,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-2,82400,AMETHYSTS,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-2,82500,AMETHYSTS,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-2,82600,AMETHYSTS,9996,2,9995,25,,,10002,8,10004,2,10005,25,9999.0,0.0
-2,82700,AMETHYSTS,9998,1,9996,1,9995,21,10004,1,10005,21,,,10001.0,0.0
-2,82800,AMETHYSTS,9996,2,9995,20,,,10002,1,10004,2,10005,20,9999.0,0.0
-2,82900,AMETHYSTS,9995,21,,,,,9998,1,10005,21,,,9996.5,0.0
-2,83000,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,83100,AMETHYSTS,9996,2,9995,27,,,9998,1,10004,2,10005,27,9997.0,0.0
-2,83200,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,83300,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,83400,AMETHYSTS,9996,2,9995,26,,,10002,8,10004,2,10005,26,9999.0,0.0
-2,83500,AMETHYSTS,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-2,83600,AMETHYSTS,9996,1,9995,22,,,10004,1,10005,22,,,10000.0,0.0
-2,83700,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,83800,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,83900,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,84000,AMETHYSTS,9996,1,9995,24,,,9998,1,10004,1,10005,24,9997.0,0.0
-2,84100,AMETHYSTS,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-2,84200,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,84300,AMETHYSTS,9998,7,9996,2,9995,30,10004,2,10005,30,,,10001.0,0.0
-2,84400,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,84500,AMETHYSTS,9998,3,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-2,84600,AMETHYSTS,9996,2,9995,23,,,9998,1,10004,2,10005,23,9997.0,0.0
-2,84700,AMETHYSTS,9996,1,9995,29,,,10004,1,10005,29,,,10000.0,0.0
-2,84800,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,84900,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,85000,AMETHYSTS,9995,24,,,,,9998,1,10002,10,10005,24,9996.5,0.0
-2,85100,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,85200,AMETHYSTS,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-2,85300,AMETHYSTS,9996,1,9995,22,,,10004,1,10005,22,,,10000.0,0.0
-2,85400,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,85500,AMETHYSTS,9996,2,9995,28,,,10002,9,10004,2,10005,28,9999.0,0.0
-2,85600,AMETHYSTS,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-2,85700,AMETHYSTS,10002,3,9996,1,9995,27,10004,1,10005,27,,,10003.0,0.0
-2,85800,AMETHYSTS,9998,7,9996,1,9995,30,10000,6,10004,1,10005,30,9999.0,0.0
-2,85900,AMETHYSTS,9996,1,9995,30,,,9998,1,10004,1,10005,30,9997.0,0.0
-2,86000,AMETHYSTS,10000,5,9998,1,9996,2,10004,2,10005,24,,,10002.0,0.0
-2,86100,AMETHYSTS,10002,1,9998,1,9996,1,10004,1,10005,26,,,10003.0,0.0
-2,86200,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,86300,AMETHYSTS,9998,5,9995,28,,,10005,28,,,,,10001.5,0.0
-2,86400,AMETHYSTS,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-2,86500,AMETHYSTS,9998,3,9996,1,9995,26,10004,1,10005,26,,,10001.0,0.0
-2,86600,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,86700,AMETHYSTS,10000,1,9995,21,,,10005,21,,,,,10002.5,0.0
-2,86800,AMETHYSTS,10002,5,9996,1,9995,24,10004,1,10005,24,,,10003.0,0.0
-2,86900,AMETHYSTS,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-2,87000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,87100,AMETHYSTS,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-2,87200,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,87300,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,87400,AMETHYSTS,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-2,87500,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,87600,AMETHYSTS,9998,4,9995,23,,,10005,23,,,,,10001.5,0.0
